Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
7838,1.54,Premium,I,SI2,61.5,61.0,7.41,7.31,4.53,6278
7047,0.73,Very Good,F,VVS2,63.8,59.0,5.69,5.72,3.64,3669
1320,0.4,Ideal,E,SI2,62.6,54.0,4.68,4.71,2.94,644
12825,0.7,Very Good,G,VVS2,61.8,60.0,5.63,5.69,3.5,2936
4044,1.04,Good,G,VS2,61.4,65.0,6.53,6.47,3.99,5601
14218,0.74,Premium,F,SI1,61.4,59.0,5.82,5.81,3.57,2671
536,0.39,Ideal,F,VS2,60.0,57.0,4.76,4.7,2.84,1053
7157,0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,675
7601,0.3,Good,H,VS2,63.5,54.0,4.27,4.3,2.72,473
7931,0.31,Ideal,D,VVS2,62.0,56.0,4.37,4.34,2.7,982
5628,1.73,Good,J,SI1,65.6,55.0,7.42,7.47,4.88,8703
25219,1.08,Ideal,E,SI1,62.6,57.0,6.56,6.53,4.1,5189
19453,1.3,Premium,F,VS2,60.4,59.0,7.06,7.12,4.28,9909
6043,0.37,Ideal,F,VS2,61.1,57.0,4.63,4.67,2.84,746
5005,1.02,Very Good,J,SI1,61.4,58.0,6.47,6.5,3.98,4137
22165,0.5,Ideal,E,VS1,62.3,55.0,5.12,5.09,3.18,1724
26855,1.29,Premium,I,VS2,,58.0,7.12,7.03,4.27,6321
19689,0.38,Very Good,I,VVS1,62.6,59.0,4.6,4.64,2.89,630
7911,0.7,Very Good,E,SI1,59.6,63.0,5.72,5.65,3.39,2396
21971,1.02,Good,J,SI2,62.2,61.0,6.41,6.48,4.01,3639
7869,1.0,Good,H,SI1,57.9,54.0,6.68,6.62,3.85,4469
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
21154,0.41,Ideal,H,VVS1,62.2,57.0,4.74,4.78,2.96,1043
7847,1.05,Very Good,G,VS2,62.8,57.0,6.45,6.49,4.06,6486
8816,1.5,Very Good,H,SI1,62.9,56.0,7.24,7.33,4.58,8058
4624,2.16,Ideal,I,VS1,62.7,56.0,8.28,8.2,5.17,18342
13271,0.33,Premium,G,VS1,,59.0,4.51,4.54,2.68,666
9546,0.3,Premium,H,VS1,61.3,58.0,4.32,4.29,2.64,675
23704,0.3,Ideal,G,VS1,61.8,55.0,4.33,4.31,2.67,776
20854,0.72,Ideal,I,VS2,62.1,58.0,5.74,5.72,3.57,2347
291,0.77,Good,H,SI1,63.0,65.0,5.82,5.74,3.64,2393
7674,0.71,Ideal,E,VS2,61.6,56.0,5.74,5.76,3.54,2891
7492,1.27,Good,I,VS2,63.3,63.0,6.82,6.87,4.33,5923
21056,0.9,Premium,F,SI2,60.1,59.0,6.31,6.24,3.77,3704
10742,0.72,Premium,E,VS2,62.5,59.0,5.73,5.7,3.57,3024
22086,0.71,Ideal,I,SI1,60.2,60.0,5.77,5.79,3.48,2319
18152,0.41,Good,E,VVS1,63.5,57.0,4.73,4.75,3.01,1002
8527,1.48,Premium,I,SI2,61.3,58.0,7.39,7.32,4.51,7086
16438,0.56,Premium,D,SI1,59.9,60.0,5.39,5.33,3.21,1814
934,2.01,Good,I,SI2,56.9,59.0,8.41,8.3,4.74,11312
18100,0.38,Ideal,G,VS1,61.8,56.0,4.65,4.64,2.87,1069
20679,0.35,Premium,G,VS1,61.7,61.0,4.52,4.49,2.78,906
5004,1.51,Very Good,E,VS2,63.2,56.0,7.28,7.22,4.58,13757
18193,0.32,Good,E,SI1,63.3,55.0,4.33,4.36,2.75,524
4432,0.71,Ideal,G,VS1,61.0,57.0,5.77,5.74,3.51,2686
17404,1.01,Very Good,I,SI2,62.9,55.0,6.37,6.42,4.02,4171
21474,0.44,Premium,I,VS1,62.8,56.0,4.88,4.83,3.05,1040
1121,0.86,Ideal,H,SI2,61.8,55.0,6.12,6.14,3.79,2892
19646,0.41,Good,E,VVS1,60.4,61.0,4.76,4.81,2.89,1169
1759,0.32,Ideal,E,VVS2,60.9,55.0,4.41,4.43,2.69,837
6001,1.09,Ideal,E,SI1,61.1,55.0,6.66,6.7,4.08,5935
5506,0.75,Ideal,D,VS1,62.4,56.0,5.79,5.84,3.63,3961
7804,1.2,Premium,H,VS1,62.7,58.0,6.75,6.65,4.2,6727
6275,0.76,Premium,E,SI1,61.6,59.0,5.83,5.79,3.58,2644
5837,0.55,Ideal,F,VS1,60.5,57.0,5.3,5.34,3.22,2119
16239,0.3,Very Good,E,VVS1,62.6,56.0,4.26,4.27,2.67,862
11273,0.39,Premium,E,SI1,59.1,59.0,4.81,4.76,2.83,860
10521,0.36,Good,G,SI1,63.3,56.0,4.5,4.53,2.86,537
15609,0.52,Premium,G,VS1,62.4,59.0,5.13,5.16,3.21,1689
17257,1.21,Premium,H,VS2,58.8,59.0,7.01,6.98,4.11,6708
11932,0.32,Ideal,E,IF,61.9,56.0,4.4,4.42,2.73,1095
15585,0.35,Very Good,G,VVS2,62.4,56.0,4.47,4.53,2.81,798
12672,1.9,Premium,F,SI2,62.9,61.0,7.78,7.73,4.88,12812
24870,1.4,Premium,H,VS2,62.9,55.0,7.15,7.06,4.47,8847
20307,0.83,Ideal,H,VS2,61.6,55.0,6.04,6.08,3.73,3171
2085,0.3,Ideal,G,VS1,61.8,55.0,4.31,4.33,2.67,605
9250,0.46,Premium,E,VS2,61.5,60.0,4.95,4.91,3.03,1173
24514,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1107
19561,1.51,Premium,G,SI1,60.4,58.0,7.46,7.38,4.48,10655
14675,0.26,Ideal,G,VS1,62.1,55.0,4.09,4.12,2.55,478
23772,0.35,Ideal,G,VVS1,61.7,56.0,4.54,4.57,2.81,887
6555,0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
19594,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,487
15452,0.74,Very Good,I,VS2,60.9,56.0,5.83,5.86,3.56,2459
12994,0.3,Ideal,G,VVS1,62.3,54.0,4.33,4.31,2.69,1013
7016,2.03,Very Good,H,SI2,56.8,61.0,8.52,8.42,4.81,16442
25904,0.32,Ideal,H,VS1,60.2,56.0,4.44,4.49,2.69,561
3593,0.32,Premium,G,VS2,61.1,58.0,4.45,4.42,2.71,720
17950,0.7,Premium,E,VS2,60.8,58.0,5.7,5.74,3.48,2673
13738,0.42,Ideal,G,VVS2,61.7,56.0,4.84,4.88,3.0,1571
3400,2.03,Very Good,I,SI2,62.8,59.0,8.04,8.08,5.06,13063
8374,1.53,Premium,G,VVS1,60.6,58.0,7.49,7.45,4.53,16601
7971,0.67,Very Good,D,SI1,60.2,60.0,5.61,5.68,3.4,2007
22133,0.9,Ideal,D,SI2,60.9,57.0,6.2,6.24,3.79,3798
18373,0.56,Ideal,G,IF,62.0,54.0,5.3,5.32,3.29,2321
11043,0.72,Very Good,E,VS2,61.4,58.0,5.78,5.82,3.56,2667
6562,1.2,Premium,I,VS1,62.8,56.0,6.8,6.74,4.25,6021
20595,0.57,Ideal,F,VVS2,62.0,55.0,5.3,5.31,3.29,2339
8071,0.36,Premium,E,SI2,61.5,61.0,4.63,4.57,2.83,518
81,0.31,Very Good,G,VS1,60.5,57.0,4.39,4.42,2.67,640
12389,0.54,Ideal,E,VS1,62.0,56.0,5.25,5.17,3.23,2041
20787,0.23,Very Good,G,VVS2,62.3,57.0,3.9,3.92,2.43,431
26669,0.37,Ideal,H,VVS1,62.3,56.0,4.56,4.59,2.85,810
6423,2.21,Premium,H,I1,62.2,58.0,8.31,8.27,5.16,6535
17887,0.71,Very Good,G,VS1,62.0,53.0,5.72,5.76,3.56,3425
21680,0.76,Ideal,G,SI1,61.2,57.0,5.85,5.9,3.59,3212
17844,0.34,Very Good,D,SI1,59.6,59.0,4.55,4.57,2.72,626
7206,0.39,Ideal,E,VVS2,61.9,55.0,4.7,4.74,2.92,1034
20474,1.02,Premium,I,VS2,61.1,59.0,6.4,6.37,3.9,3713
25223,1.2,Premium,H,VS1,61.7,59.0,6.78,6.74,4.17,4838
15465,0.42,Very Good,H,VVS1,62.2,56.0,4.78,4.81,2.98,1193
21405,0.5,Good,F,VS2,57.7,61.0,5.28,5.25,3.04,1626
18861,0.54,Ideal,D,SI1,60.8,57.0,5.31,5.25,3.21,1786
7319,0.32,Ideal,E,VS1,61.7,56.0,4.41,4.44,2.73,745
21942,1.57,Premium,I,VS2,62.2,58.0,7.43,7.35,4.59,7755
12461,0.52,Ideal,H,VS1,62.4,55.0,5.19,5.17,3.23,1577
24403,0.41,Ideal,J,SI2,62.5,54.0,4.78,4.79,2.99,731
15049,0.9,Very Good,F,VS2,63.4,57.0,6.19,6.08,3.89,4637
23209,0.47,Fair,E,SI1,65.2,59.0,4.75,4.82,3.12,828
6393,1.43,Very Good,D,SI1,63.5,56.0,7.24,7.09,4.55,9450
13654,0.31,Ideal,F,VVS1,61.9,55.0,4.37,4.42,2.72,801
133,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.33,2.68,942
21274,0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2381
25955,0.9,Fair,H,VS1,65.9,60.0,5.99,5.96,3.94,3500
8191,0.36,Ideal,G,SI1,61.5,54.0,4.6,4.63,2.84,571
7689,1.5,Very Good,J,SI1,62.5,58.0,7.24,7.29,4.54,6987
1970,0.34,Ideal,G,IF,61.4,56.0,4.5,4.53,2.77,974
5101,0.59,Very Good,D,VS2,63.2,57.0,5.28,5.32,3.35,1948
886,0.38,Ideal,J,VS1,62.0,53.0,4.66,4.7,2.9,645
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
19732,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
964,0.33,Premium,G,SI1,62.3,59.0,4.44,4.39,2.75,631
2672,0.9,Premium,F,SI1,60.4,59.0,6.29,6.32,3.81,4062
25393,0.32,Ideal,I,VVS2,62.2,54.5,4.38,4.42,2.74,567
4108,1.0,Very Good,H,SI1,63.6,54.0,6.33,6.37,4.04,4467
12408,0.51,Ideal,J,SI1,,58.0,5.11,5.13,3.2,1023
15887,0.32,Ideal,E,VS1,59.9,55.0,4.46,4.49,2.68,758
3610,2.0,Very Good,I,SI1,63.6,57.0,7.9,7.99,5.05,14057
13455,0.26,Very Good,I,VVS2,62.7,55.0,4.09,4.12,2.57,427
20476,0.26,Very Good,D,VVS1,62.1,60.0,4.03,4.12,2.53,554
10263,0.4,Premium,G,VS1,60.3,59.0,4.8,4.76,2.88,1125
8072,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,8902
14195,0.3,Ideal,G,VS1,61.7,57.0,4.32,4.3,2.66,776
5102,0.62,Good,D,VS2,58.9,64.0,5.62,5.55,3.29,2288
8722,0.9,Very Good,F,SI2,60.3,57.0,6.27,6.34,3.8,3519
10842,0.41,Good,E,SI1,63.5,57.0,4.69,4.73,2.99,755
23954,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,3945
17897,0.7,Good,F,SI1,57.9,63.0,5.8,5.84,3.37,2190
5822,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2130
9854,1.5,Premium,G,VS1,62.7,58.0,7.25,7.3,4.56,14105
22150,1.01,Ideal,E,SI2,62.8,57.0,6.38,6.35,4.0,4434
22812,1.32,Very Good,F,IF,62.4,58.0,6.97,7.01,4.36,14842
20485,0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,4054
23635,0.31,Premium,G,VS2,61.5,60.0,4.31,4.34,2.66,544
2287,0.91,Good,H,VVS2,65.5,57.0,6.01,6.11,3.97,4205
10892,0.24,Ideal,F,VVS2,61.1,57.0,4.03,4.06,2.47,552
144,0.36,Premium,J,SI1,61.3,60.0,4.59,4.52,2.79,541
22940,0.33,Premium,E,VS1,61.5,59.0,4.46,4.42,2.73,1002
21281,0.32,Ideal,E,VVS2,60.8,57.0,4.46,4.42,2.7,1080
25597,2.02,Premium,I,VS1,60.5,62.0,8.18,8.15,4.94,14238
11099,1.01,Good,E,VS1,64.6,58.0,6.22,6.29,4.04,6509
5277,0.51,Ideal,F,VVS1,60.9,57.0,5.16,5.21,3.16,2208
25494,0.72,Very Good,D,VS1,59.4,56.0,5.85,5.9,3.49,3619
2978,0.4,Ideal,E,VVS2,62.2,56.0,4.71,4.78,2.95,1158
18006,1.16,Ideal,G,SI2,61.9,56.0,6.73,6.77,4.18,4880
16109,0.4,Ideal,F,VS2,62.3,54.0,4.74,4.77,2.96,767
15073,1.22,Ideal,F,VS1,62.2,57.0,6.85,6.81,4.25,9633
14079,0.41,Very Good,I,VVS1,,57.0,4.78,4.82,2.97,863
22295,0.92,Premium,H,VS1,61.0,62.0,6.32,6.26,3.84,4155
5842,1.2,Premium,H,VS2,60.6,58.0,6.82,6.88,4.15,6547
18469,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,6612
5654,0.38,Ideal,G,SI1,61.0,55.0,4.69,4.73,2.87,723
17767,0.7,Very Good,F,VS2,62.2,56.0,5.67,5.75,3.55,2325
16706,0.55,Ideal,F,VS2,61.7,57.0,5.24,5.29,3.25,1692
18906,1.0,Premium,H,SI2,60.2,61.0,6.48,6.44,3.89,3920
10044,0.34,Good,G,SI1,63.9,58.0,4.4,4.43,2.82,507
12415,0.31,Ideal,F,IF,62.1,54.0,4.33,4.37,2.7,914
1960,0.32,Very Good,G,VS1,63.0,55.0,4.35,4.38,2.75,645
11838,0.51,Ideal,F,VVS2,61.9,56.0,5.09,5.14,3.16,2098
19777,0.3,Ideal,H,SI1,62.9,53.0,4.28,4.31,2.7,407
12073,1.12,Ideal,H,SI1,62.8,55.0,6.66,6.61,4.17,5863
644,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
5190,1.52,Good,J,VS2,63.3,56.0,7.27,7.33,4.62,7370
9949,0.38,Premium,D,VS1,58.2,58.0,4.81,4.77,2.79,1064
25509,0.9,Very Good,J,SI2,63.3,59.0,6.08,6.12,3.86,2973
13629,0.63,Ideal,D,SI1,61.5,56.0,5.52,5.53,3.4,1964
2378,0.32,Premium,E,VVS2,61.5,58.0,4.36,4.42,2.7,842
18717,0.33,Ideal,F,VVS2,61.7,55.0,4.46,4.49,2.76,761
10772,1.43,Ideal,G,SI1,62.8,57.0,7.17,7.12,4.49,8599
12000,0.41,Ideal,F,VS2,61.8,56.0,4.76,4.79,2.95,863
1871,1.01,Good,E,VS2,63.4,60.0,6.31,6.37,4.02,6666
14577,1.58,Ideal,I,SI2,62.3,57.0,7.42,7.34,4.6,6441
5069,0.48,Ideal,G,VS1,61.9,55.0,5.02,5.06,3.12,1615
3461,1.07,Premium,H,SI1,62.9,61.0,6.47,6.41,4.05,4440
19017,0.24,Very Good,E,VVS1,60.4,62.0,3.99,4.02,2.42,485
25776,0.54,Ideal,H,VVS1,61.2,57.0,5.25,5.21,3.2,1814
6726,0.9,Very Good,F,SI2,60.8,55.0,6.25,6.28,3.81,3552
20234,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,14483
22301,0.75,Premium,E,SI1,59.8,60.0,5.9,5.84,3.51,2360
14743,0.3,Ideal,D,SI1,62.5,57.0,4.32,4.29,2.69,709
25404,1.52,Ideal,J,VVS2,62.6,58.0,7.32,7.34,4.59,9541
394,0.3,Ideal,E,VVS2,61.8,56.0,4.35,4.33,2.68,1013
22163,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,4004
8140,0.7,Good,E,SI1,58.3,64.0,5.77,5.69,3.34,2370
15627,0.31,Very Good,I,VVS2,61.6,59.0,4.31,4.33,2.66,544
15341,0.32,Ideal,F,VS2,61.6,57.0,4.43,4.4,2.72,828
13196,0.39,Premium,F,SI1,61.3,62.0,4.71,4.68,2.88,860
23463,0.45,Very Good,G,SI2,59.7,61.0,4.95,5.0,2.97,764
955,0.45,Ideal,I,VS1,61.9,54.0,4.95,4.97,3.07,825
21401,0.42,Ideal,F,VS1,,57.0,4.84,4.87,2.96,1031
1935,1.21,Ideal,G,VS1,61.4,56.0,6.9,6.84,4.22,8985
5349,1.0,Ideal,I,SI2,58.8,55.0,6.53,6.46,3.82,3629
19493,0.9,Fair,I,VS1,68.7,62.0,5.83,5.79,3.99,2732
26297,0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
375,1.39,Ideal,J,VS2,60.9,57.0,7.2,7.25,4.4,6831
18609,0.76,Ideal,E,VS2,61.5,56.0,5.89,5.92,3.63,3249
18990,0.54,Ideal,F,SI1,61.5,55.0,5.23,5.28,3.23,1260
15128,0.27,Ideal,D,VVS1,62.2,56.0,4.15,4.12,2.57,799
20298,0.51,Ideal,G,VVS1,61.4,55.0,5.15,5.18,3.17,2027
26490,0.53,Ideal,E,SI2,60.9,57.0,5.21,5.23,3.18,1223
20152,1.52,Ideal,I,VS2,61.3,56.0,7.44,7.41,4.55,9278
2847,0.31,Very Good,G,VVS2,63.3,57.0,4.31,4.28,2.72,907
7657,0.41,Ideal,F,VVS1,60.3,56.0,4.8,4.85,2.91,1295
2727,0.61,Very Good,E,VS2,60.1,60.0,5.5,5.54,3.32,1884
20046,0.27,Very Good,G,VS1,58.8,57.0,4.25,4.36,2.53,399
3518,0.33,Ideal,E,VVS1,61.2,56.0,4.45,4.51,2.74,984
26585,2.02,Premium,F,SI2,61.7,58.0,8.15,8.11,5.02,18487
17679,0.24,Ideal,F,VVS2,62.4,55.0,3.99,4.02,2.5,526
18123,0.32,Ideal,H,VS1,61.9,55.0,4.42,4.4,2.73,720
1740,1.21,Premium,H,VS2,59.3,60.0,6.99,6.93,4.13,6974
14798,0.34,Premium,G,VS2,60.2,58.0,4.51,4.56,2.73,596
19870,0.9,Very Good,G,VS1,61.4,57.0,6.2,6.24,3.82,5135
26365,0.75,Very Good,E,SI2,60.9,59.0,5.83,5.9,3.57,2383
6067,0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3501
10271,1.06,Ideal,E,VS1,62.1,57.0,6.52,6.49,4.04,8567
9985,0.38,Ideal,F,VVS1,61.9,54.0,4.7,4.67,2.9,1257
5984,0.32,Ideal,H,IF,61.6,56.0,4.4,4.43,2.72,796
1928,1.04,Ideal,H,SI2,60.3,56.0,6.61,6.58,3.98,4193
51,0.5,Premium,F,SI2,58.0,62.0,5.21,5.18,3.01,1031
4012,0.5,Good,D,SI1,63.7,56.0,5.05,5.09,3.23,1436
4706,0.35,Ideal,F,IF,60.9,55.0,4.58,4.61,2.8,1312
15203,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,2185
3680,1.07,Premium,H,SI2,61.2,60.0,6.57,6.53,4.01,4494
26073,1.5,Premium,D,SI1,61.6,59.0,7.4,7.3,4.53,13445
12549,0.71,Very Good,F,SI1,62.3,60.0,5.65,5.68,3.53,2436
19710,0.5,Very Good,G,VS1,63.2,59.0,5.03,5.07,3.19,1580
4160,0.42,Premium,D,SI1,61.5,58.0,4.83,4.8,2.96,970
18656,2.01,Premium,G,SI1,62.3,61.0,7.96,7.89,5.02,16242
8484,0.5,Premium,G,SI2,62.5,57.0,5.04,5.01,3.14,1000
16254,0.71,Good,G,VS2,58.9,61.0,5.81,5.84,3.43,2649
20001,0.41,Ideal,G,VS1,61.7,57.0,4.78,4.81,2.96,899
6252,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,468
6415,0.24,Ideal,F,VVS2,61.7,55.0,3.99,4.02,2.47,678
1073,3.01,Fair,I,SI2,,56.0,8.99,8.94,5.9,18242
7051,0.72,Very Good,F,VS1,63.3,57.0,5.68,5.75,3.62,3219
22468,2.0,Very Good,F,SI1,57.9,60.0,8.28,8.34,4.81,18759
10874,1.24,Ideal,E,VS2,62.7,58.0,6.79,6.86,4.28,8887
23672,1.4,Premium,I,VS1,61.6,59.0,7.22,7.17,4.43,7722
5569,1.0,Very Good,E,SI1,63.3,57.0,6.28,6.32,3.99,5113
25642,0.34,Ideal,G,IF,60.7,57.0,4.51,4.55,2.75,974
15380,0.7,Good,H,SI2,61.5,63.0,5.59,5.63,3.45,1899
14334,0.57,Ideal,G,VS1,61.2,55.0,5.35,5.38,3.29,1942
1491,0.72,Good,J,VS1,63.7,54.0,5.71,5.68,3.63,2062
7293,1.21,Very Good,I,VS1,59.4,60.0,6.9,6.97,4.12,5865
24291,1.15,Ideal,G,VS2,61.4,57.0,6.78,6.74,4.15,6492
706,0.31,Very Good,H,VS2,60.0,60.0,4.4,4.43,2.65,489
12151,0.3,Very Good,H,VVS1,62.0,59.0,4.26,4.29,2.65,684
17125,0.58,Ideal,E,SI1,61.5,55.0,5.39,5.34,3.3,1758
25698,0.34,Premium,I,SI1,60.0,58.0,4.51,4.55,2.72,459
24822,1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,12098
22512,0.58,Ideal,G,VS2,60.0,56.0,5.45,5.48,3.28,1761
426,1.0,Premium,I,SI1,62.2,62.0,6.39,6.33,3.96,3360
15008,1.52,Premium,G,VVS1,60.4,59.0,7.48,7.38,4.49,16104
14771,0.31,Good,E,VVS1,59.0,59.0,4.4,4.42,2.6,826
13872,1.51,Premium,J,VS2,60.7,60.0,7.43,7.36,4.49,7357
18005,0.35,Ideal,G,VVS2,61.8,55.0,4.54,4.56,2.81,756
14989,1.57,Very Good,J,VS2,62.6,60.0,7.34,7.41,4.62,7813
16311,0.34,Ideal,E,SI1,61.4,55.0,4.48,4.54,2.77,596
6424,0.33,Ideal,G,VVS1,62.0,55.0,4.45,4.49,2.77,838
13338,1.31,Ideal,F,VS1,61.9,54.0,7.03,7.06,4.35,10957
6145,0.36,Ideal,D,VS2,61.8,56.0,4.6,4.56,2.83,1094
12911,0.62,Ideal,H,VS1,63.0,56.0,5.43,5.36,3.4,1808
19047,0.33,Ideal,F,VVS1,61.9,55.0,4.44,4.42,2.74,1021
12795,1.25,Premium,I,VS1,60.4,59.0,6.94,7.01,4.21,6545
8289,1.25,Premium,J,VS2,62.2,59.0,6.88,6.86,4.27,5396
23719,0.8,Very Good,E,VVS2,62.9,59.0,5.88,5.95,3.72,4304
1762,1.12,Very Good,H,SI2,60.9,60.0,6.71,6.76,4.1,4498
4359,1.0,Good,I,VS2,61.7,60.2,6.29,6.35,3.9,4761
16673,0.4,Ideal,D,VVS2,62.0,56.0,4.71,4.74,2.93,1263
20047,0.7,Very Good,F,VS2,62.4,57.0,5.67,5.71,3.55,2956
9177,0.27,Ideal,F,VVS1,62.5,56.0,4.1,4.14,2.57,760
1400,0.9,Premium,I,VS1,61.0,55.0,6.29,6.27,3.83,3720
26944,0.39,Ideal,I,VS1,62.5,54.0,4.7,4.67,2.92,1047
16127,0.43,Good,D,SI2,63.4,57.0,4.78,4.81,3.04,669
12950,0.31,Ideal,J,VVS1,62.4,54.0,4.32,4.35,2.7,461
1852,0.34,Ideal,E,SI1,60.4,57.0,4.53,4.55,2.74,723
23800,0.39,Very Good,G,VS2,63.4,57.0,4.67,4.63,2.95,1009
541,0.57,Ideal,E,SI1,62.2,57.0,5.33,5.31,3.31,1613
1275,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.24,3.21,1585
7021,0.53,Ideal,F,VS2,61.5,55.0,5.27,5.2,3.22,1753
26896,1.02,Very Good,H,SI1,63.4,57.0,6.42,6.36,4.05,4884
20968,0.41,Premium,D,VVS2,62.2,58.0,4.78,4.8,2.98,1105
25316,0.9,Good,F,SI2,61.9,59.0,6.09,6.12,3.78,4013
20444,0.31,Very Good,D,VS1,63.7,58.0,4.27,4.3,2.73,709
20786,0.55,Very Good,F,SI1,,57.0,5.17,5.21,3.3,1271
3347,1.2,Ideal,F,VS1,62.1,58.0,6.78,6.84,4.23,10367
16965,0.34,Ideal,H,VS2,61.4,57.0,4.55,4.48,2.77,689
19308,0.3,Very Good,I,VS1,63.5,57.0,4.29,4.24,2.71,608
1933,0.9,Ideal,F,VS2,61.6,57.0,6.21,6.16,3.81,5141
10550,0.31,Good,I,SI1,64.3,55.0,4.27,4.29,2.75,377
754,0.91,Very Good,I,VS2,63.0,58.0,6.07,6.15,3.85,3340
20565,0.33,Ideal,E,VS1,,57.0,4.45,4.38,2.77,1002
19006,0.53,Very Good,E,IF,59.8,60.0,5.28,5.35,3.18,2542
3862,1.0,Premium,F,VS2,61.7,56.0,6.48,6.39,3.97,6608
25894,0.41,Ideal,G,VS1,60.8,56.0,4.82,4.79,2.92,961
12514,0.4,Ideal,E,SI1,62.7,57.0,4.72,4.69,2.95,945
14769,1.28,Very Good,G,VVS2,59.5,56.0,7.12,7.16,4.25,11478
4746,0.33,Very Good,E,VVS1,61.6,53.0,4.46,4.5,2.76,848
6714,0.24,Very Good,F,VS2,61.9,59.0,3.98,4.0,2.47,419
15663,0.47,Very Good,I,VS2,63.2,56.0,4.92,4.98,3.13,935
6457,0.34,Ideal,E,VS2,61.8,57.0,4.48,4.52,2.78,696
12772,1.16,Ideal,G,VS2,61.7,57.0,6.8,6.72,4.17,7243
17704,0.53,Premium,D,VS1,62.4,61.0,5.25,5.14,3.24,1940
26696,0.26,Ideal,H,VS1,61.9,55.0,4.1,4.13,2.55,448
9781,1.18,Premium,H,SI2,,57.0,6.81,6.73,4.17,4956
4946,1.59,Good,F,SI2,63.6,57.0,7.43,7.39,4.71,9100
569,1.21,Premium,F,SI1,61.1,61.0,6.78,6.74,4.13,5720
14281,1.09,Ideal,H,VS2,61.5,54.0,6.64,6.65,4.09,5732
25110,0.4,Premium,F,VVS2,62.2,59.0,4.7,4.65,2.91,1163
19953,0.28,Ideal,E,VVS2,62.4,56.0,4.16,4.2,2.61,646
505,0.7,Very Good,G,SI2,60.6,58.0,5.72,5.77,3.48,2057
23392,1.12,Ideal,F,VVS2,61.4,57.0,6.66,6.69,4.1,9461
3365,2.0,Premium,H,SI2,62.8,57.0,8.05,8.01,5.04,11975
6401,0.77,Ideal,D,SI2,62.1,56.0,5.83,5.89,3.64,2896
23942,0.4,Ideal,H,VS2,,55.0,4.73,4.75,2.93,725
13678,0.81,Very Good,G,SI2,62.7,56.0,5.91,5.96,3.72,2649
4329,0.5,Good,E,SI1,64.2,59.0,5.03,4.97,3.21,1155
9569,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5373
16712,1.2,Fair,H,SI2,64.8,58.0,6.61,6.56,4.27,4368
24684,1.12,Ideal,H,SI1,62.3,56.0,6.7,6.65,4.16,5291
10620,0.7,Good,G,VS2,63.1,55.0,5.61,5.64,3.55,2633
26492,0.41,Premium,G,VS2,59.8,58.0,4.84,4.8,2.88,1061
15290,1.02,Ideal,D,VVS2,62.0,56.0,6.48,6.43,4.0,11167
11974,0.7,Very Good,E,VS2,62.8,57.0,5.66,5.68,3.56,2553
25608,1.0,Very Good,G,VVS2,63.5,55.0,6.36,6.3,4.02,5914
25578,0.51,Very Good,J,VS2,61.9,61.0,5.09,5.12,3.16,984
2522,0.76,Very Good,H,SI1,60.9,55.0,5.92,5.94,3.61,2838
22256,0.52,Very Good,G,VS2,63.7,56.0,5.08,5.13,3.25,1446
19078,0.71,Very Good,J,VS2,62.8,61.0,5.63,5.71,3.56,1821
25151,0.9,Ideal,G,VS2,62.4,54.0,6.22,6.19,3.87,4309
7710,1.05,Premium,D,SI1,59.3,58.0,6.74,6.68,3.98,6174
13598,0.4,Ideal,I,VVS2,62.6,54.0,4.69,4.73,2.95,751
17096,1.07,Ideal,G,SI1,61.7,54.0,6.59,6.61,4.07,5532
17363,0.31,Very Good,G,VVS2,62.1,56.0,4.27,4.33,2.67,707
3414,1.5,Very Good,F,VS2,63.9,57.0,7.16,7.23,4.6,13037
26591,1.24,Ideal,H,VS2,,59.0,6.99,7.03,4.21,7701
25149,0.76,Good,D,VS2,63.5,55.0,5.81,5.85,3.7,3443
